customer_id,city
3755-JBMNH,"Huntington Beach"
3756-VNWDH,Pasadena
3757-NJYBX,Nipomo
3758-CKOQL,Valyermo
3761-FLYZI,"Los Angeles"
3763-GCZHZ,"Hathaway Pines"
3764-MNMOI,Boulevard
3765-JXVKY,"Paynes Creek"
3766-EJLFL,"Mill Creek"
3768-NLUBH,Torrance
3768-VHXQO,"Redondo Beach"
3769-MHZNV,Salyer
3771-PZOBW,Solvang
3774-VBNXY,"Hawaiian Gardens"
3776-EKTKM,Burbank
3777-XROBG,"Echo Lake"
3778-FOAQW,"San Diego"
3779-OSWCF,"Dillon Beach"
3780-DDGSE,Shoshone
3780-YVMFA,"Long Beach"
3785-KTYSH,"Mission Hills"
3785-NRHYR,Bridgeport
3786-WOVKF,Anaheim
3787-TRIAL,"San Ardo"
3791-LGQCY,Loomis
3793-MMFUH,Davis
3794-NFNCH,"Bella Vista"
3795-CAWEX,Whitmore
3795-GWTRD,"Los Angeles"
3796-ENZGF,"The Sea Ranch"
3797-FKOGQ,"Canoga Park"
3797-VTIDR,"San Jose"
3798-EPWRR,"Beverly Hills"
3799-ISUZQ,"California Hot Springs"
3800-LYTRK,"Point Reyes Station"
3801-HMYNL,Brooks
3803-KMQFW,Brea
3804-RVTGV,"Mountain View"
3806-DXQOM,Baker
3806-YAZOV,Lagunitas
3807-BPOMJ,Dobbins
3807-XHCJH,"Fish Camp"
3808-HFKDE,Alhambra
3810-DVDQQ,"Shasta Lake"
3810-PJUHR,"Morongo Valley"
3811-VBYBZ,"Lytle Creek"
3812-LRZIR,"Desert Hot Springs"
3813-DHBBB,Cedarville
3814-MLAXC,Hayward
3815-SLMEF,Avenal
3823-KYNQY,"Van Nuys"
3824-RHKVR,Fullerton
3831-YCPUO,Glencoe
3834-XUIFC,"Long Beach"
3836-FZSDJ,Fresno
3838-OZURD,"Somes Bar"
3841-CONLJ,"Morro Bay"
3841-NFECX,"Los Angeles"
3842-IYKUE,"San Leandro"
3842-QTGDL,"Walnut Creek"
3845-FXCYS,"Long Barn"
3845-JHAMY,Inverness
3847-BAERP,"Bass Lake"
3850-OKINF,Pasadena
3853-LYGAM,"Meadow Vista"
3855-ONCAR,Arcadia
3858-VOBET,"San Diego"
3858-XHYJO,"San Gabriel"
3859-CVCET,Lindsay
3863-IUBJR,Oakland
3863-QSTYI,"Mission Viejo"
3865-QBWSJ,Courtland
3865-YIOTT,"San Francisco"
3865-ZFZIB,"Los Angeles"
3865-ZYKAD,Sacramento
3866-MDTUB,"Los Angeles"
3870-MQAMG,"Camp Nelson"
3870-SPZSI,Wilton
3871-IKPYH,Camarillo
3873-NFTGI,Fresno
3873-WOSBC,"Catheys Valley"
3874-EQOEP,"Long Beach"
3877-JRJIP,Hawthorne
3878-AVSOQ,"La Jolla"
3882-IYOIJ,"Yorba Linda"
3884-HCSWG,Camptonville
3884-UEBXB,"Diamond Springs"
3886-CERTZ,Fullerton
3887-PBQAO,"Hermosa Beach"
3889-VWBID,Antelope
3890-RTCMS,Millville
3891-NLXJB,"San Jose"
3891-PUQOD,"Los Angeles"
3892-NXAZG,Downieville
3893-JRNFS,Palmdale
3896-RCYYE,Atwater
3896-ZVNET,Gerber
3898-BSJYF,Herlong
3898-GUYTS,Ravendale
3900-AQPHZ,Pearblossom
3902-FOIGH,Doyle
3902-MIVLE,Whittier
3904-UKFRE,Stockton
3908-BLSYF,"Los Altos"
3908-MKIMJ,"Mount Shasta"
3910-MRQOY,Orick
3911-RSNHI,Rocklin
3913-FCUUW,Hanford
3913-RDSJZ,"Los Angeles"
3914-FDRHP,"Warner Springs"
3915-ODIYG,Cotati
3916-NRPAP,Escalon
3920-HIHMQ,"Scotts Valley"
3923-CSIHK,Herald
3926-CUQZX,Campo
3926-YZVVX,Sacramento
3927-NLNRY,"Long Barn"
3930-ZGWVE,Stanton
3932-CMDTD,"Foothill Ranch"
3932-IJWDZ,Willits
3933-DQPWX,Barstow
3934-HXCFZ,Pinecrest
3935-TBRZZ,"Twentynine Palms"
3936-QQFLL,Calimesa
3938-YFPXD,Janesville
3941-XTSKM,"Burnt Ranch"
3943-KDREE,"Los Angeles"
3945-GFWQL,"San Jose"
3946-JEWRQ,"Sherman Oaks"
3946-MHCZW,Ontario
3948-FVVRP,"Santa Maria"
3948-KXDUF,"Los Gatos"
3948-XHGNA,"San Diego"
3950-VPYJB,Chester
3951-NJCVI,"Cathedral City"
3955-JBZZM,"Hermosa Beach"
3956-CJUST,"San Francisco"
3956-MGXOG,Modesto
3957-HHLMR,Aguanga
3957-LXOLK,Shingletown
3957-SQXML,"Los Angeles"
3961-SXAXY,"Thousand Oaks"
3963-RYFNS,Venice
3966-HRMZA,Bishop
3967-KXAPS,"Los Angeles"
3967-VQOGC,Leggett
3969-GYXEL,Berkeley
3969-JQABI,"Palo Alto"
3970-XGJDU,"West Hills"
3973-SKMLN,Carlsbad
3976-BWUCK,"San Diego"
3976-HXHCE,"Belvedere Tiburon"
3976-NLDEZ,"Mira Loma"
3977-QCRSL,"Warner Springs"
3978-YNKDD,"Culver City"
3981-QSVQI,Bakersfield
3982-DQLUS,Sunland
3982-JGSFD,Madera
3982-XWFZQ,Denair
3985-HOYPM,Washington
3987-KQDDU,Sonoma
3988-RQIXO,"Corona Del Mar"
3990-QYKBE,"La Canada Flintridge"
3992-YWPKO,Atwater
3995-WFCSM,"San Jacinto"
3996-ZNWYK,Sacramento
3999-QGRJH,Ballico
3999-WRNGR,"Soda Springs"
4000-VGMQP,"Pollock Pines"
4001-TSBTV,Sacramento
4002-BQWPQ,Crockett
4003-FUSHP,"Santa Cruz"
4003-OCTMP,Tracy
4006-HKYHO,Bakersfield
4007-NHVHI,"Rio Linda"
4009-ALQFH,Groveland
4010-YLMVT,Yucaipa
4011-ARPHK,Norwalk
4012-YCFAI,Riverside
4012-ZTHBR,Kneeland
4013-GUXND,Lancaster
4013-TLDHQ,Berkeley
4013-UBXWQ,Fallbrook
4016-BJKTZ,"San Jose"
4018-KJYUY,Courtland
4018-PPNDW,"California City"
4020-KIUDI,"Los Angeles"
4021-RQSNY,"Moreno Valley"
4023-RTIQM,Redcrest
4024-CSNBY,"Mount Hamilton"
4026-SKKHW,"Dillon Beach"
4029-HPFVY,"San Francisco"
4030-VPZBD,Comptche
4032-RMHCI,"Fall River Mills"
4039-HEUNW,Irvine
4039-PIMHX,"San Diego"
4043-MKDTV,"Rancho Mirage"
4049-ZPALD,"Forest Falls"
4054-CUMIA,"San Miguel"
4056-QHXHZ,Goleta
4057-FKCZK,Prather
4059-IIEBK,Ojai
4060-LDNLU,"Diamond Bar"
4061-UKJWL,"San Francisco"
4062-HBMOS,Redding
4063-EIKNQ,"Canyon Country"
4065-JJAVA,Oakland
4067-HLYQI,Colton
4070-OKWVH,"Mira Loma"
4072-IPYLT,Randsburg
4074-SJFFA,"San Francisco"
4075-JFPGR,"Rancho Cucamonga"
4075-WKNIU,Bell
4077-CROMM,Modesto
4077-HWUYD,Modesto
4078-SAYYN,Burbank
4079-ULGFR,Paicines
4079-VTGLK,Riverside
4079-WWQQQ,"San Francisco"
4080-IIARD,"Los Angeles"
4080-OGPJL,"San Pedro"
4081-DYXAV,"San Jose"
4083-BFNYK,Acton
4083-EUGRJ,Oceanside
4086-ATNFV,"Hawaiian Gardens"
4086-WITJG,"Los Angeles"
4086-YQSNZ,Glencoe
4088-YLDSU,"Redwood City"
4090-KPJIP,Anaheim
4091-TVOCN,Potrero
4092-OFQZS,"Manhattan Beach"
4094-NSEDU,Temecula
4097-YODCF,Fawnskin
4098-NAUKP,Oceano
4102-HLENU,Auburn
4102-OQUPX,"Sheep Ranch"
4104-PVRPS,Rialto
4106-HADHQ,"Emigrant Gap"
4109-CYRBD,Menifee
4110-PFEUZ,Daggett
4111-BNXIF,"Rancho Cucamonga"
4112-LUEIZ,"La Palma"
4114-QMKVN,Surfside
4115-BNPJY,"National City"
4115-NZRKS,"San Diego"
4115-UMJFQ,"West Hills"
4116-IQRFR,Cressey
4116-TZAQJ,"Culver City"
4118-CEVPF,"Redwood City"
4119-ZYPZY,Glendale
4121-AGSIN,"Ben Lomond"
4123-DVHPH,Orinda
4123-FCVCB,"Pinon Hills"
4124-MMETB,Lockwood
4128-ETESU,Pasadena
4129-LYCOI,Guinda
4130-MZLCC,"Temple City"
4132-KALRO,"Davis Creek"
4132-POCZS,"West Point"
4134-BSXLX,Riverside
4135-FRWKJ,"Santa Monica"
4137-BTIKL,Daggett
4137-JOPHL,Inglewood
4138-NAXED,"Joshua Tree"
4139-DETXS,Needles
4139-JPIAM,Geyserville
4139-SUGLD,"Santa Clara"
4140-MUHUG,"Oak View"
4140-WJAWW,"Los Angeles"
4143-HHPMK,"Mission Hills"
4143-OOBWZ,Fresno
4145-UQXUQ,Berkeley
4146-SVFUD,Modesto
4154-AQUGT,"San Diego"
4159-NAAIX,Saratoga
4160-AMJTL,Fellows
4163-HFTUK,Oxnard
4163-KIUHY,"Los Angeles"
4163-NCJAK,"Palm Desert"
4174-LPGTI,Beaumont
4176-FXYBO,Whittier
4176-RELJR,Elmira
4177-JPDFU,Redcrest
4178-EGMON,Prather
4182-BGSIQ,Durham
4183-MYFRB,"Los Angeles"
4183-WCSEP,Weaverville
4184-TJFAN,Berkeley
4184-VODJZ,"Forks Of Salmon"
4186-ZBUEW,Compton
4187-CINZD,Lakewood
4188-FRABG,Sunland
4188-PCPIG,Valencia
4189-NAKJS,Murphys
4190-MFLUW,"San Diego"
4191-XOVOM,Oakland
4192-GORJT,Fremont
4193-IBKSW,"San Pedro"
4193-ORFCL,"North Hollywood"
4194-FJARJ,Albany
4194-WHFCB,Aromas
4195-NZGTA,Valencia
4195-PNGZS,Irvine
4195-SMMNX,Hydesville
4198-VFOEA,Stanford
4199-QHJNM,"Bass Lake"
4201-JMNGR,"Lucerne Valley"
4203-QGNZA,"Los Angeles"
4208-UFFGW,Byron
4210-QFJMF,Fallbrook
4211-MMAZN,Vacaville
4213-HKBJO,Martinez
4220-TINQT,"Raisin City"
4223-BKEOR,"San Bernardino"
4223-WOZCM,Carmel
4226-KKDON,"French Camp"
4227-OJHAL,"El Centro"
4228-ZGYUW,"San Francisco"
4229-CZMLL,Salinas
4231-LZUYM,Larkspur
4232-JGKIY,"Los Angeles"
4234-XTNEA,Irvine
4236-UJPWO,Alviso
4236-XPXAV,Dunnigan
4237-CLSMM,Highland
4237-RLAQD,Callahan
4238-HFHSN,Elverta
4238-JSSWH,Porterville
4248-HCETZ,Sacramento
4248-QPAVC,"San Diego"
4250-FDVOU,Woodland
4250-WAROZ,Fresno
4250-ZBWLV,Olema
4254-QPEDE,Banning
4255-DDUOU,Casmalia
4256-ZWTZI,"Morro Bay"
4257-GAESD,Dinuba
4273-MBHYA,"Desert Hot Springs"
4274-DRSQT,Potrero
4274-OWWYO,"Walnut Grove"
4277-BWBML,"Three Rivers"
4277-PVRAN,"Daly City"
4277-UDIEF,Nuevo
4280-DLSHD,"San Bernardino"
4282-ACRXS,Covina
4282-MSACW,"Tahoe City"
4282-YMKNA,Biola
4283-FUTGF,"El Sobrante"
4283-IVYCI,Sacramento
4285-GYRQC,"Newport Beach"
4289-DTDKW,Madera
4290-BSXUX,"Fields Landing"
4291-HPAXL,Galt
4291-HYEBC,Weldon
4291-SHSBH,Modesto
4291-TPNFG,"Raisin City"
4291-YZODP,"San Carlos"
4293-ETKAP,Litchfield
4295-YURET,"San Quentin"
4298-OYIFC,Loyalton
4299-OPXEJ,Inglewood
4299-SIMNS,"Temple City"
4301-VVZKA,"San Francisco"
4302-ZYFEL,"Belvedere Tiburon"
4304-TSPVK,Tupman
4304-XUMGI,"Moreno Valley"
4307-KTUMW,"Santa Barbara"
4307-KWMXE,Llano
4310-KEDTB,"Yuba City"
4311-QTTAI,"Van Nuys"
4312-GVYNH,Westminster
4312-KFRXN,Bradley
4315-MURBD,"San Bruno"
4316-XCSLJ,"Palo Alto"
4317-VTEOA,"Rowland Heights"
4318-RAJVY,Encino
4320-QMLLA,Avery
4322-RCYMT,"San Diego"
4323-ELYYB,Likely
4323-OHFOW,Newhall
4323-SADQS,Concord
4324-AHJKS,Buttonwillow
4324-BZCKL,"Paynes Creek"
4325-NFSKC,"Pacific Palisades"
4328-VUFWD,Vallejo
4329-YPDDQ,Cazadero
4332-MUOEZ,"Moreno Valley"
4334-HOWRP,Cambria
4335-BSMJS,Sanger
4335-UPJSI,Aguanga
4338-EYCER,Carlotta
4342-HENTK,Garberville
4342-HFXWS,"Santa Monica"
4343-EJVQB,Mariposa
4349-GFQHK,Mentone
4350-ZTLPI,"Van Nuys"
4351-QLCSU,Quincy
4353-HYOJD,Monrovia
4355-CVPVS,"California Hot Springs"
4355-HBJHH,Waterford
4359-INNWN,Dunsmuir
4360-PNRQB,"Yucca Valley"
4360-QRAVE,Farmington
4361-BKAXE,"Boulder Creek"
4361-FEBGN,"San Francisco"
4361-JEIVL,Greenfield
4365-MSDYN,"San Clemente"
4366-CTOUZ,"Bodega Bay"
4367-NHWMM,"Corte Madera"
4367-NUYAO,Cupertino
4369-HTUIF,"Pismo Beach"
4369-NYSCF,Oakland
4373-MAVJG,"San Diego"
4373-VVHQL,"Arroyo Grande"
4374-YMUSQ,"Lake Elsinore"
4376-KFVRS,Barstow
4377-VDHYI,Patterson
4378-BZYFP,Fairfield
4378-MYPGO,Greenwood
4381-MHQDC,Solvang
4385-GZQXV,Ontario
4385-ZKVNW,"San Francisco"
4389-UEFCZ,"Monte Rio"
4390-KYULV,Piru
4391-LNRXK,"Port Costa"
4391-RESHN,"Lemon Cove"
4393-GEADV,Dulzura
4393-OBCRR,"Bella Vista"
4393-RYCRE,Macdoel
4395-PZMSN,"San Gregorio"
4396-KLSEH,Bakersfield
4397-FRLTA,Corona
4398-HSCJH,"Los Angeles"
4402-FTBXC,Hopland
4403-BWPAY,"Los Angeles"
4404-HIBDJ,"San Jose"
4412-YLTKF,"Pico Rivera"
4415-IJZTP,"Los Angeles"
4415-WNGVR,Daggett
4418-LZMSV,"San Diego"
4419-UJMUS,Wildomar
4422-QVIJA,"Los Angeles"
4423-JWZJN,Springville
4423-YLHDV,"Los Angeles"
4424-TKOPW,Crestline
4425-OWHWB,"El Cajon"
4429-WYGFR,Sacramento
4430-UZIPO,"San Diego"
4430-YHXGG,"San Lorenzo"
4431-EDMIQ,Sugarloaf
4432-ADRLB,Fallbrook
4433-JCGCG,"San Diego"
4439-JMPMT,Comptche
4439-YRNVD,Selma
4441-NIHPT,Freedom
4443-EMBNA,Castaic
4445-KWOKW,Potrero
4445-ZJNMU,"Manhattan Beach"
4446-BZKHU,"Pleasant Hill"
4450-DLLMH,Avalon
4450-MDZFX,Monrovia
4450-YOOHP,Sacramento
4451-RWASJ,Lagunitas
4452-QIIEB,Glendora
4452-ROHMO,"San Diego"
4455-BFSPD,Escondido
4456-RHSNB,"San Bernardino"
4458-KVRBJ,"San Jose"
4459-BBGHE,Descanso
4462-CYWMH,Lindsay
4464-JCOLN,Huron
4465-VDKIQ,Glendale
4468-KAZHE,Hughson
4468-YDOVK,Richmond
4471-KXAUH,Woody
4472-LVYGI,"San Bernardino"
4472-VESGY,Durham
4475-NVTLU,"Paso Robles"
4476-OSWTN,"Witter Springs"
4480-MBMLB,"Los Angeles"
4480-QQRHC,Hydesville
4482-EWFMI,Arcadia
4482-FTFFX,Penngrove
4484-CGXFK,"El Dorado"
4484-GLZOU,"San Dimas"
4486-EFAEB,"Los Angeles"
4487-ZYJZK,"Los Gatos"
4488-KQFDT,"Lemon Grove"
4488-PSYCG,"Seiad Valley"
4489-SNOJF,"Deer Park"
4495-LHSSK,"Camp Nelson"
4500-HKANN,Anaheim
4501-EQDRN,Montclair
4501-UYKBC,Igo
4501-VCPFK,Coachella
4503-BDXBD,Anaheim
4504-YOULA,Wilton
4505-EXZHB,Ducor
4508-OEBEY,Goleta
4510-HIMLV,"La Habra"
4510-PYUSH,Sylmar
4512-ZUIYL,Sunnyvale
4513-CXYIX,"Lake Elsinore"
4514-GFCFI,"San Diego"
4518-FZBSX,Coulterville
4521-WFJAI,Sacramento
4521-YEEHE,Anaheim
4522-AKYLR,"Chino Hills"
4522-XRWWI,Manton
4523-WXCEF,"San Jose"
4524-QCSSM,Encino
4525-VZCZG,Vernalis
4526-EXKKN,"Rio Nido"
4526-RMTLL,Maywood
4526-ZJJTM,"San Mateo"
4529-CKBCL,Ventura
4530-NDRKU,Auburn
4531-AUZNK,Oakland
4534-WGCIR,Covina
4536-PLEQY,"Los Angeles"
4537-CIBHB,Arvin
4537-DKTAL,Darwin
4538-WNTMJ,Isleton
4541-RMRLG,Hayward
4544-RXFMG,"North San Juan"
4546-FOKWR,"Los Gatos"
4547-FZJWE,"Forest Falls"
4547-KQRTM,Eldridge
4547-LYTDD,"North Hollywood"
4548-SDBKE,"San Dimas"
4549-ZDQYY,Torrance
4550-EVXNY,"San Francisco"
4550-VBOFE,Soulsbyville
4553-DVPZG,"Daly City"
4554-YGZIH,Summerland
4558-CGYCZ,"San Fernando"
4558-FANTW,"Fair Oaks"
4559-UWIHT,Atascadero
4560-WQAQW,"Mount Laguna"
4565-EVZMJ,"San Diego"
4565-NLZBV,Kneeland
4566-GOLUK,Rosemead
4566-NECEV,"Palos Verdes Peninsula"
4566-QVRRW,"Witter Springs"
4567-AKPIA,"Canyon Dam"
4568-KNYWR,Fullerton
4568-TTZRT,Auburn
4570-QHXHL,"Santa Ana"
4572-DVCGN,"San Diego"
4573-JKNAE,"Los Angeles"
4576-CSAJH,"San Diego"
4578-PHJYZ,Orland
4580-TMHJU,Avenal
4581-LNWUM,"San Pablo"
4581-SSPWD,"Mountain View"
4583-PARNH,Kerman
4584-LBNMK,Portola
4585-HETAI,"Huntington Park"
4587-NUKOX,Walnut
4587-VVTOX,"Frazier Park"
4588-YBNIB,Fremont
4589-IUAJB,"Garden Grove"
4592-IWTJI,Homewood
4597-ELFTS,Glendale
4597-NUCQV,Oakland
4598-XLKNJ,Inglewood
4598-ZADCK,Hopland
4603-JANFB,Glencoe
4607-CHPCA,"San Martin"
4608-LCIMN,"Pismo Beach"
4609-KNNWG,Dunnigan
4611-ANLQC,"Castro Valley"
4612-SSVHJ,Yermo
4612-THJBS,"Terra Bella"
4614-NUVZD,Anaheim
4615-PIVVU,Ludlow
4616-EWBNJ,"Los Angeles"
4616-ULAOA,Escondido
4619-EVPHY,Lamont
4622-YNKIJ,Norwalk
4623-ZKHLY,Ontario
4625-EWPTF,Pasadena
4625-LAMOB,Fresno
4625-XMOYM,Annapolis
4626-GYCZP,Eureka
4626-OZDTJ,Wildomar
4627-MIHJH,Stockton
4628-CTTLA,Sanger
4628-WQCQQ,Whittier
4629-NRXKX,"El Monte"
4631-OACRM,"Lake Forest"
4632-PAOYU,Anaheim
4632-XJMEX,Fresno
4633-MKHYU,"San Diego"
4634-JLRJT,Ontario
4635-EJYPD,Tomales
4636-JGAAI,"San Jose"
4636-OLWOE,Fortuna
4636-QRJKY,Idyllwild
4636-TVXVG,Woodacre
4640-UHDOS,Phelan
4641-FROLU,"La Honda"
4644-OBGFZ,"San Francisco"
4644-PIZRT,"Long Barn"
4646-QZXTF,"San Juan Bautista"
4647-MUZON,"Port Hueneme"
4647-XXZAM,"Los Angeles"
4648-YPBTM,Arcadia
4652-NNHNY,Fellows
4652-ODEVH,"Dutch Flat"
4654-DLAMQ,"Warner Springs"
4654-GGUII,Smartville
4654-ULTTN,Fillmore
4656-CAURT,Phillipsville
4657-FWVFY,"Kings Beach"
4658-HCOHW,"Redwood Valley"
4659-NZRUF,Oakland
4660-IRIBM,"Crows Landing"
4661-NJEUX,"Portola Valley"
4662-EKDPQ,"San Diego"
4664-NJCMS,"San Francisco"
4667-OHGKG,Summerland
4667-QONEA,"Los Angeles"
4670-TABXH,Hawthorne
4671-LXRDQ,Salyer
4671-VJLCL,"Los Angeles"
4672-FOTSD,Dorris
4673-KKSLS,Oakland
4674-HGNUA,Petrolia
4676-MQUEA,"Laguna Beach"
4676-WLUHT,Darwin
4678-DVQEO,"Bass Lake"
4680-KUTAJ,"Beverly Hills"
4682-BLBUC,"La Crescenta"
4683-WYDOU,"Rancho Palos Verdes"
4685-ERGHK,Gasquet
4685-TFLLS,Spreckels
4686-GEFRM,Pioneertown
4686-UXDML,Cutler
4690-LLKUA,"San Diego"
4690-PKDQG,"San Diego"
4692-NNQRU,Cloverdale
4693-VWVBO,"Valley Springs"
4694-PHWFW,"San Francisco"
4695-VADHF,Oakland
4695-WJZUE,Irvine
4697-LUPSU,"Grover Beach"
4698-KVLLG,"San Quentin"
4700-UBQMV,Stockton
4701-AHWMW,Susanville
4701-LKOZD,Foresthill
4701-MLJPN,Fresno
4702-HDRKD,"Knights Landing"
4702-IOQDC,Gustine
4703-MQYKT,Escondido
4704-ERYFC,"Knights Landing"
4706-AXVKM,"Stevenson Ranch"
4706-DGAHW,"California Hot Springs"
4707-MAXGU,"Canyon Country"
4707-YNOQA,"Burnt Ranch"
4709-LKHYG,Tarzana
4710-FDUIZ,"Santa Ana"
4710-NKCAW,"El Cajon"
4712-AUQZO,Pinole
4712-UYOOI,"Santa Cruz"
4713-LZDRV,Malibu
4713-ZBURT,Brisbane
4716-HHKQH,Pomona
4716-MRVEN,Parlier
4717-GHADL,Callahan
4718-DHSMV,Llano
4718-WXBGI,"Twain Harte"
4719-UMSIY,"Lake Arrowhead"
4720-VSTSI,"Monterey Park"
4723-BEGSG,Corona
4724-WXVWF,Earp
4726-DLWQN,"Live Oak"
4727-MCYZG,"Union City"
4729-XKASR,"San Jose"
4730-AWNAU,"Lower Lake"
4732-RRJZC,Bridgeville
4735-ASGMA,"Carnelian Bay"
4735-BJKOU,"Los Angeles"
4737-AQCPU,"Los Angeles"
4737-HOBAX,Penngrove
4741-WWJQZ,Forestville
4742-DRORA,Mecca
4742-TXUEX,Rialto
4745-LSPLO,"San Diego"
4747-LCAQL,"Los Angeles"
4749-OJKQU,"San Jose"
4749-VFKVB,Inverness
4750-UKWJK,Gilroy
4750-ZRXIU,"Palo Alto"
4751-ERMAN,Gazelle
4753-PADAS,Bieber
4759-PXTAN,"Potter Valley"
4759-TRPLW,"Long Beach"
4760-THGOT,"San Jose"
4760-XOHVN,"Myers Flat"
4763-PGDPO,Sacramento
4765-OXPPD,Ventura
4767-HZZHQ,"Redondo Beach"
4770-QAZXN,Tomales
4770-UEZOX,Fallbrook
4774-HHGGS,Janesville
4776-XSKYQ,"Laguna Hills"
4778-IZARL,"New Cuyama"
4779-ZGICK,"Los Angeles"
4781-ZXYGU,Sausalito
4782-OSFXZ,Lodi
4785-FCIFB,"Forest Falls"
4785-NKHCX,"O Neals"
4785-QRJHC,"San Francisco"
4786-UKSNZ,Clayton
4789-KWMXN,Tuolumne
4791-QRGMF,Miranda
4795-KTRTH,"San Diego"
4795-UXVCJ,Gonzales
4795-WRNVT,Pomona
4797-AXPXK,Lompoc
4797-MIWUM,Goleta
4800-CZMPC,Delano
4800-VHZKI,"San Diego"
4801-JZAZL,"Angelus Oaks"
4801-KFYKL,"Granada Hills"
4803-AXVYP,"Butte City"
4803-LBYPN,Orange
4804-NCPET,Clearlake
4806-DXQCE,"Santa Monica"
4806-HIPDW,Calimesa
4806-KEXQR,Lockeford
4807-IZYOZ,"North Palm Springs"
4808-YNLEU,Maywood
4811-JBUVU,"Sherman Oaks"
4813-HQMGZ,Ducor
4815-GBTCD,Wishon
4815-TUMEQ,Lynwood
4815-YOSUK,"Aliso Viejo"
4816-JBHOV,"Los Angeles"
4816-LXZYW,"Long Beach"
4816-OKWNX,"Los Angeles"
4817-KEQSP,Temecula
4817-QRJSX,Clovis
4817-VYYWS,Silverado
4818-DRBQT,Farmersville
4818-QIUFN,"Desert Hot Springs"
4819-HJPIW,Avery
4821-SJHJV,Calipatria
4821-WQOYN,"Little River"
4822-LPTYJ,"Los Angeles"
4822-NGOCH,Sacramento
4822-RVYBB,Berkeley
4822-YCXMX,Fresno
4824-GUCBY,"San Francisco"
4825-FUREZ,"San Jose"
4825-XJGDM,Mccloud
4826-DXMUP,"Mountain View"
4826-TZEVA,"O Neals"
4826-XTSOH,"Moss Landing"
4827-DPADN,"Los Angeles"
4827-LTQRJ,Shasta
4827-USJHP,Glendale
4828-FAZPK,Inglewood
4829-AUOAX,"Los Angeles"
4829-ZLJTK,Penngrove
4830-FAXFM,Korbel
4831-EOBFE,"Mountain Ranch"
4832-VRBMR,"Parker Dam"
4833-QTJNO,Coulterville
4835-YSJMR,Ceres
4836-WNFNO,"Los Angeles"
4837-PZTIC,Torrance
4837-QUSFT,Oakley
4840-ORQXB,"Sierra Madre"
4844-JJWUY,"San Francisco"
4846-WHAFZ,Whittier
4847-QNOKA,Modesto
4847-TAJYI,"Chula Vista"
4849-PYRLQ,Fremont
4851-BQDNX,Oxnard
4853-OITSN,Oakland
4853-RULSV,Miramonte
4854-CIDCF,"Los Angeles"
4854-SSLTN,Torrance
4855-SNKMY,"Los Angeles"
4859-ZSRDZ,Vacaville
4860-IJUDE,Ripon
4860-YZGZM,"San Jose"
4868-AADLV,Durham
4869-EPIUS,"San Rafael"
4871-JTKJF,Selma
4872-JCVCA,"Desert Hot Springs"
4872-VXRIL,Lancaster
4873-ILOLJ,Sunol
4877-EVATK,Elk
4877-TSOFF,"Morongo Valley"
4878-BUNFV,Oakland
4879-GZLFH,"Buena Park"
4881-GQJTW,Taylorsville
4881-JVQOD,Oxnard
4883-KCPZJ,"Deer Park"
4883-QICIH,"Bodega Bay"
4884-LEVMQ,"Valley Springs"
4884-TVUQF,Occidental
4884-ZTHVF,"Santa Cruz"
4890-VMUAV,Alpine
4891-NLUBA,"Paynes Creek"
4892-VLANZ,Colusa
4893-GYUJU,"Oregon House"
4895-TMWIR,"San Diego"
4896-CPRPF,"Valley Ford"
4897-QSUYC,Amboy
4900-MSOMT,"Carnelian Bay"
4902-OHLSK,"Half Moon Bay"
4903-CNOZC,"La Canada Flintridge"
4903-UYAVB,Lathrop
4905-JEFDW,"Palo Alto"
4906-ZHGPK,"Los Angeles"
4908-XAXAY,Buttonwillow
4909-JOUPP,Tahoma
4910-AQFFX,Soulsbyville
4910-GMJOT,"San Francisco"
4911-BANWH,Sunland
4912-PIGUY,Perris
4913-EHYUI,Alpaugh
4915-BFSXL,"Mount Hermon"
4918-FYJNT,"Los Angeles"
4918-QLLIW,"Santa Monica"
4919-IKATY,"San Diego"
4919-MOAVT,Pasadena
4922-CVPDX,Westminster
4923-ADWXJ,Igo
4925-LMHOK,Stockton
4926-UMJZD,"Mt Baldy"
4927-WWOOZ,"Pacific Grove"
4929-BSTRX,Oxnard
4929-ROART,Ukiah
4929-XIHVW,"Los Angeles"
4931-TRZWN,Hornbrook
4933-BSAIP,Northridge
4933-IKULF,"Pinon Hills"
4936-YPJNK,Rosamond
4937-QPZPO,Snelling
4939-KYYPY,Coleville
4940-KHCWD,Downey
4942-VZZOM,Tupman
4945-RVMTE,Blocksburg
4946-EDSEW,Compton
4947-DSMXK,Farmersville
4948-WBBKL,Dunnigan
4950-BDEUX,"Apple Valley"
4950-HKQTE,"Morro Bay"
4951-UKAAQ,Inglewood
4952-YSOGZ,"San Diego"
4955-VCWBI,Markleeville
4957-SREEC,Fallbrook
4957-TIALW,Corona
4957-TREIR,Stratford
4958-GZWIY,"North Palm Springs"
4958-XCBDQ,Victorville
4959-JOSRX,"La Puente"
4962-CHQPW,Greenville
4967-WPNCF,Huron
4971-PUYQO,"San Diego"
4973-MGTON,Topaz
4973-RLZVI,Hornbrook
4976-LNFVV,"Daly City"
4979-HPRFL,"Garden Grove"
4980-URKXC,"Fort Irwin"
4981-FLTMF,Springville
4983-CCWMC,Creston
4983-CLMLV,Escondido
4986-MXSFP,"San Leandro"
