partition_row_number,customer_id,contract_type,"tenure (months)"
4,7527-QNRUS,"Two Year",17
5,3266-FTKHB,"Two Year",17
6,3525-DVKFN,"Two Year",17
7,3629-ZNKXA,"Two Year",17
1,2195-VVRJF,"Two Year",18
2,1986-PHGZF,"Two Year",18
3,2333-KWEWW,"Two Year",18
4,0650-BWOZN,"Two Year",18
5,1328-EUZHC,"Two Year",18
6,1092-WPIVQ,"Two Year",18
7,2892-GESUL,"Two Year",18
8,7268-IGMFD,"Two Year",18
9,9208-OLGAQ,"Two Year",18
10,8606-OEGQZ,"Two Year",18
11,9648-BCHKM,"Two Year",18
1,3129-AAQOU,"Two Year",19
2,2995-YWTCD,"Two Year",19
3,1635-HDGFT,"Two Year",19
4,3865-ZFZIB,"Two Year",19
5,3978-YNKDD,"Two Year",19
6,3452-GWUIN,"Two Year",19
7,8999-EXMNO,"Two Year",19
8,4804-NCPET,"Two Year",19
9,5469-NUJUR,"Two Year",19
1,5495-GPSRW,"Two Year",20
2,5148-HKFIR,"Two Year",20
3,8875-AKBYH,"Two Year",20
4,0056-EPFBG,"Two Year",20
5,1223-UNPKS,"Two Year",20
6,1302-UHBDD,"Two Year",20
1,2999-AANRQ,"Two Year",21
2,9867-XOBQA,"Two Year",21
3,7977-HXJKU,"Two Year",21
4,4703-MQYKT,"Two Year",21
5,5956-YHHRX,"Two Year",21
6,9236-NDUCW,"Two Year",21
7,8908-SLFCJ,"Two Year",21
1,4883-KCPZJ,"Two Year",22
2,7771-ZONAT,"Two Year",22
3,6518-KZXCB,"Two Year",22
4,4950-HKQTE,"Two Year",22
5,3402-XRIUO,"Two Year",22
6,1845-CSBRZ,"Two Year",22
1,2808-CHTDM,"Two Year",23
2,0354-VXMJC,"Two Year",23
3,3389-KTRXV,"Two Year",23
4,4500-HKANN,"Two Year",23
5,3070-FNFZQ,"Two Year",23
6,3082-YVEKW,"Two Year",23
7,3298-QEICA,"Two Year",23
8,2070-XYMFH,"Two Year",23
9,2335-GSODA,"Two Year",23
10,2811-POVEX,"Two Year",23
11,1982-FEBTD,"Two Year",23
12,6923-AQONU,"Two Year",23
13,8143-ETQTI,"Two Year",23
14,5982-PSMKW,"Two Year",23
1,7826-VVKWT,"Two Year",24
2,9178-JHUVJ,"Two Year",24
3,8173-RXAYP,"Two Year",24
4,6427-FEFIG,"Two Year",24
5,7278-CKDNC,"Two Year",24
6,6867-ACCZI,"Two Year",24
7,6122-EFVKN,"Two Year",24
8,8070-AAWZP,"Two Year",24
9,8067-NIOYM,"Two Year",24
10,1089-XZWHH,"Two Year",24
11,3723-BFBGR,"Two Year",24
12,3896-ZVNET,"Two Year",24
13,1904-WAJAA,"Two Year",24
14,1395-WSWXR,"Two Year",24
15,3460-TJBWI,"Two Year",24
16,0164-XAIRP,"Two Year",24
17,4335-UPJSI,"Two Year",24
18,0537-QYZZN,"Two Year",24
19,1535-VTJOQ,"Two Year",24
20,0516-QREYC,"Two Year",24
21,9548-LERKT,"Two Year",24
1,9945-PSVIP,"Two Year",25
2,8515-OCTJS,"Two Year",25
3,7924-GJZFI,"Two Year",25
4,8929-KSWIH,"Two Year",25
5,7267-FRMJW,"Two Year",25
6,2805-AUFQN,"Two Year",25
7,3458-IDMFK,"Two Year",25
8,0191-EQUUH,"Two Year",25
9,0071-NDAFP,"Two Year",25
10,4526-ZJJTM,"Two Year",25
11,4016-BJKTZ,"Two Year",25
1,2665-NPTGL,"Two Year",26
2,0479-HMSWA,"Two Year",26
3,0869-PAPRP,"Two Year",26
4,8623-ULFNQ,"Two Year",26
5,7402-EYFXX,"Two Year",26
6,4922-CVPDX,"Two Year",26
7,7850-THJMU,"Two Year",26
8,5859-HZYLF,"Two Year",26
1,6064-ZATLR,"Two Year",27
2,5171-EPLKN,"Two Year",27
3,7596-IIWYC,"Two Year",27
4,7552-KEYGT,"Two Year",27
5,9717-IOAAF,"Two Year",27
6,9365-SRSZE,"Two Year",27
7,9392-XBGTD,"Two Year",27
8,4609-KNNWG,"Two Year",27
9,3721-WKIIL,"Two Year",27
10,2346-CZYIL,"Two Year",27
11,3812-LRZIR,"Two Year",27
12,2595-KIWPV,"Two Year",27
13,0141-YEAYS,"Two Year",27
1,7361-YPXFS,"Two Year",28
2,9950-MTGYX,"Two Year",28
1,1627-AFWVJ,"Two Year",29
2,0559-CKHUS,"Two Year",29
3,4115-BNPJY,"Two Year",29
4,2186-QZEYA,"Two Year",29
5,0625-AFOHS,"Two Year",29
6,6773-LQTVT,"Two Year",29
7,5117-IFGPS,"Two Year",29
8,6199-IPCAO,"Two Year",29
1,7748-UMTRK,"Two Year",30
2,6741-EGCBI,"Two Year",30
3,6609-MXJHJ,"Two Year",30
4,6267-DCFFZ,"Two Year",30
5,4774-HHGGS,"Two Year",30
6,1270-XKUCC,"Two Year",30
7,0839-QNXME,"Two Year",30
8,2107-FBPTK,"Two Year",30
9,3373-DIUUN,"Two Year",30
10,3280-MRDOF,"Two Year",30
11,4641-FROLU,"Two Year",30
12,4079-VTGLK,"Two Year",30
13,1821-BUCWY,"Two Year",30
14,0942-KOWSM,"Two Year",30
1,2245-ADZFJ,"Two Year",31
2,2675-OTVVJ,"Two Year",31
3,3410-YOQBQ,"Two Year",31
4,7605-BDWDC,"Two Year",31
5,5124-EOGYE,"Two Year",31
6,6360-SVNWV,"Two Year",31
7,5322-ZSMZY,"Two Year",31
8,5216-WASFJ,"Two Year",31
9,8174-LNWMW,"Two Year",31
10,5692-ICXLW,"Two Year",31
11,7813-ZGGAW,"Two Year",31
12,5480-XTFFL,"Two Year",31
13,6265-FRMTQ,"Two Year",31
14,7954-MLBUN,"Two Year",31
1,7321-KKSDU,"Two Year",32
2,9029-FEGVJ,"Two Year",32
3,8189-XRIKE,"Two Year",32
4,0301-KOBTQ,"Two Year",32
5,0674-DGMAQ,"Two Year",32
6,4635-EJYPD,"Two Year",32
7,1730-ZMAME,"Two Year",32
8,2498-XLDZR,"Two Year",32
1,0454-OKRCT,"Two Year",33
2,3769-MHZNV,"Two Year",33
3,2729-VNVAP,"Two Year",33
4,4213-HKBJO,"Two Year",33
5,1431-AIDJQ,"Two Year",33
6,2045-BMBTJ,"Two Year",33
7,4622-YNKIJ,"Two Year",33
8,9373-WSLOY,"Two Year",33
9,8059-UDZFY,"Two Year",33
10,7951-QKZPL,"Two Year",33
11,4664-NJCMS,"Two Year",33
12,8859-DZTGQ,"Two Year",33
13,6603-YRDCJ,"Two Year",33
1,7758-UJWYS,"Two Year",34
2,6551-VLJMV,"Two Year",34
3,5788-YPOEG,"Two Year",34
4,8910-LEDAG,"Two Year",34
5,7594-LZNWR,"Two Year",34
6,3957-SQXML,"Two Year",34
7,3521-HTQTV,"Two Year",34
8,9522-BNTHX,"Two Year",34
9,9508-ILZDG,"Two Year",34
10,9871-ELEYA,"Two Year",34
11,9695-IDRZR,"Two Year",34
1,9631-RXVJM,"Two Year",35
2,9786-IJYDL,"Two Year",35
3,9885-MFVSU,"Two Year",35
4,9385-EHGDO,"Two Year",35
5,4896-CPRPF,"Two Year",35
6,5622-UEJFI,"Two Year",35
7,6169-PPETC,"Two Year",35
8,7601-GNDYK,"Two Year",35
9,8450-UYIBU,"Two Year",35
10,8221-HVAYI,"Two Year",35
11,5845-BZZIB,"Two Year",35
12,7815-PDTHL,"Two Year",35
13,7945-PRBVF,"Two Year",35
14,6733-LRIZX,"Two Year",35
15,3451-VAWLI,"Two Year",35
16,1970-KKFWL,"Two Year",35
17,3057-VJJQE,"Two Year",35
18,2511-ALLCS,"Two Year",35
19,4238-JSSWH,"Two Year",35
1,0827-ITJPH,"Two Year",36
2,2642-MAWLJ,"Two Year",36
3,1621-YNCJH,"Two Year",36
4,2773-MADBQ,"Two Year",36
5,9560-BBZXK,"Two Year",36
6,4948-WBBKL,"Two Year",36
7,8670-MEFCP,"Two Year",36
8,8966-KZXXA,"Two Year",36
9,6479-SZPLM,"Two Year",36
10,7665-NKLAV,"Two Year",36
1,5338-YHWYT,"Two Year",37
2,8450-LUGUK,"Two Year",37
3,7349-ALMUX,"Two Year",37
4,8917-FAEMR,"Two Year",37
5,7696-CFTAT,"Two Year",37
6,8727-XDPUD,"Two Year",37
7,5161-XEUVX,"Two Year",37
8,0513-RBGPE,"Two Year",37
9,3891-NLXJB,"Two Year",37
10,2580-ASVVY,"Two Year",37
11,4360-QRAVE,"Two Year",37
12,2207-QPJED,"Two Year",37
13,9819-FBNSV,"Two Year",37
14,9624-EGDEQ,"Two Year",37
1,9418-RUKPH,"Two Year",38
2,9650-VBUOG,"Two Year",38
3,6516-NKQBO,"Two Year",38
4,8106-GWQOK,"Two Year",38
5,7037-MTYVW,"Two Year",38
6,8465-SBRXP,"Two Year",38
7,8577-QSOCG,"Two Year",38
8,5144-TVGLP,"Two Year",38
9,0582-AVCLN,"Two Year",38
10,1087-GRUYI,"Two Year",38
11,3865-QBWSJ,"Two Year",38
12,2384-OVPSA,"Two Year",38
13,2300-RQGOI,"Two Year",38
14,2439-LYPMQ,"Two Year",38
15,2921-XWDJH,"Two Year",38
1,1116-DXXDF,"Two Year",39
2,1839-FBNFR,"Two Year",39
3,0420-HLGXF,"Two Year",39
4,1271-UODNO,"Two Year",39
5,9710-NJERN,"Two Year",39
6,9281-OFDMF,"Two Year",39
7,4884-LEVMQ,"Two Year",39
8,4835-YSJMR,"Two Year",39
9,5804-JMYIO,"Two Year",39
10,7641-TQFHN,"Two Year",39
11,8874-EJNSR,"Two Year",39
12,7666-WKRON,"Two Year",39
13,8859-AXJZP,"Two Year",39
14,5006-MXVRN,"Two Year",39
15,8219-VYBVI,"Two Year",39
1,5249-QYHEX,"Two Year",40
2,4933-BSAIP,"Two Year",40
3,9068-FHQHD,"Two Year",40
4,7205-BAIAD,"Two Year",40
5,4735-BJKOU,"Two Year",40
6,0362-RAOQO,"Two Year",40
7,3472-QPRCH,"Two Year",40
8,0093-EXYQL,"Two Year",40
9,1106-HRLKZ,"Two Year",40
10,4526-EXKKN,"Two Year",40
1,2516-XSJKX,"Two Year",41
2,0936-NQLJU,"Two Year",41
3,3097-FQTVJ,"Two Year",41
4,5465-BUBFA,"Two Year",41
5,5693-PIPCS,"Two Year",41
6,6000-UKLWI,"Two Year",41
7,8402-OOOHJ,"Two Year",41
8,6048-NJXHX,"Two Year",41
9,5231-FIQPA,"Two Year",41
10,5514-YQENT,"Two Year",41
11,5229-DTFYB,"Two Year",41
12,6128-AQBMT,"Two Year",41
13,9938-PRCVK,"Two Year",41
14,9585-KKMFD,"Two Year",41
1,4615-PIVVU,"Two Year",42
2,0815-MFZGM,"Two Year",42
3,8215-NGSPE,"Two Year",42
4,8922-NPKBJ,"Two Year",42
5,9194-GFVOI,"Two Year",42
6,8434-PNQZX,"Two Year",42
7,8098-TDCBU,"Two Year",42
8,5656-MJEFC,"Two Year",42
9,8216-AZUUZ,"Two Year",42
10,8148-NLEGT,"Two Year",42
11,4878-BUNFV,"Two Year",42
12,5542-NKVRU,"Two Year",42
13,4825-FUREZ,"Two Year",42
1,5318-YKDPV,"Two Year",43
2,5730-RIITO,"Two Year",43
3,7799-LGRDP,"Two Year",43
4,5129-HHMZC,"Two Year",43
5,5019-GQVCR,"Two Year",43
6,6680-NENYN,"Two Year",43
7,9027-TMATR,"Two Year",43
8,8234-GSZYK,"Two Year",43
9,0057-QBUQH,"Two Year",43
10,2351-BKRZW,"Two Year",43
11,2208-NKVVH,"Two Year",43
12,1047-RNXZV,"Two Year",43
13,1985-MBRYP,"Two Year",43
14,1557-EMYVT,"Two Year",43
15,3397-AVTKU,"Two Year",43
1,2578-JQPHZ,"Two Year",44
2,4625-LAMOB,"Two Year",44
3,2428-HYUNX,"Two Year",44
4,1394-SUIUH,"Two Year",44
5,5583-EJXRD,"Two Year",44
6,8896-RAZCR,"Two Year",44
7,9168-INPSZ,"Two Year",44
8,6725-TPKJO,"Two Year",44
9,7191-ADRGF,"Two Year",44
10,7242-EDTYC,"Two Year",44
11,5857-TYBCJ,"Two Year",44
1,8999-YPYBV,"Two Year",45
2,7284-ZZLOH,"Two Year",45
3,6813-GZQCG,"Two Year",45
4,7446-KQISO,"Two Year",45
5,8345-MVDYC,"Two Year",45
6,6619-RPLQZ,"Two Year",45
7,7779-ORAEL,"Two Year",45
8,4713-ZBURT,"Two Year",45
9,6568-POCUI,"Two Year",45
10,8292-ITGYJ,"Two Year",45
11,5242-UOWHD,"Two Year",45
12,3284-SVCRO,"Two Year",45
13,4475-NVTLU,"Two Year",45
14,2192-OZITF,"Two Year",45
15,3230-IUALN,"Two Year",45
16,2208-MPXIO,"Two Year",45
17,1506-YJTYT,"Two Year",45
18,1716-LSAMB,"Two Year",45
19,3898-GUYTS,"Two Year",45
20,1608-GMEWB,"Two Year",45
21,1768-HNVGJ,"Two Year",45
22,4652-ODEVH,"Two Year",45
1,2796-NNUFI,"Two Year",46
2,0206-OYVOC,"Two Year",46
3,0345-XMMUG,"Two Year",46
4,3174-AKMAS,"Two Year",46
5,3190-ITQXP,"Two Year",46
6,0572-ZJKLT,"Two Year",46
7,2933-XEUJM,"Two Year",46
8,2068-WWXQZ,"Two Year",46
9,2001-MCUUW,"Two Year",46
10,0386-CWRGM,"Two Year",46
11,0506-YLVKJ,"Two Year",46
12,3764-MNMOI,"Two Year",46
13,9674-EHPPG,"Two Year",46
14,9798-OPFEM,"Two Year",46
15,9975-GPKZU,"Two Year",46
16,5970-GHJAW,"Two Year",46
17,6119-SPUDB,"Two Year",46
18,5310-NOOVA,"Two Year",46
19,6762-NSODU,"Two Year",46
20,7576-JMYWV,"Two Year",46
21,5296-BFCYD,"Two Year",46
22,6374-AFWOX,"Two Year",46
23,5862-BRIXZ,"Two Year",46
24,5751-USDBL,"Two Year",46
25,7253-UVNDW,"Two Year",46
26,8818-DOPVL,"Two Year",46
27,6603-QWSPR,"Two Year",46
1,9081-WWXKP,"Two Year",47
2,8571-ZCMCX,"Two Year",47
3,4837-PZTIC,"Two Year",47
4,5529-GIBVH,"Two Year",47
5,7634-HLQJR,"Two Year",47
6,5093-FEGLU,"Two Year",47
7,5176-LMJXE,"Two Year",47
8,4742-TXUEX,"Two Year",47
9,7025-WCBNE,"Two Year",47
10,8313-AFGBW,"Two Year",47
11,9224-VTYID,"Two Year",47
12,7771-CFQRQ,"Two Year",47
13,5968-HYJRZ,"Two Year",47
14,6961-MJKBO,"Two Year",47
15,5232-NXPAY,"Two Year",47
16,4381-MHQDC,"Two Year",47
17,1709-EJDOX,"Two Year",47
18,3557-HTYWR,"Two Year",47
19,0945-TSONX,"Two Year",47
20,3537-RYBHH,"Two Year",47
21,0932-YIXYU,"Two Year",47
22,2888-ADFAO,"Two Year",47
23,9646-NMHXE,"Two Year",47
1,9432-RUVSL,"Two Year",48
2,9916-AYHTC,"Two Year",48
3,9412-ARGBX,"Two Year",48
4,7601-DHFWZ,"Two Year",48
5,6177-PEVRA,"Two Year",48
6,7033-CLAMM,"Two Year",48
7,6339-RZCBJ,"Two Year",48
8,9251-AWQGT,"Two Year",48
9,6425-JWTDV,"Two Year",48
10,5327-CNLUQ,"Two Year",48
11,8099-MZPUJ,"Two Year",48
12,6583-SZVGP,"Two Year",48
13,4779-ZGICK,"Two Year",48
14,5939-SXWHM,"Two Year",48
15,5696-JVVQY,"Two Year",48
16,8552-OBVRU,"Two Year",48
17,2230-XTUWL,"Two Year",48
18,1116-FRYVH,"Two Year",48
19,1862-QRWPE,"Two Year",48
20,0442-TDYUO,"Two Year",48
21,4361-FEBGN,"Two Year",48
22,2573-GYRUU,"Two Year",48
23,0253-ZTEOB,"Two Year",48
1,1306-RPWXZ,"Two Year",49
2,1125-SNVCK,"Two Year",49
3,2676-SSLTO,"Two Year",49
4,0318-ZOPWS,"Two Year",49
5,4039-PIMHX,"Two Year",49
6,1936-CZAKF,"Two Year",49
7,0487-CRLZF,"Two Year",49
8,9755-JHNMN,"Two Year",49
9,9588-YRFHY,"Two Year",49
10,6770-UAYGJ,"Two Year",49
11,6898-RBTLU,"Two Year",49
12,5855-EIBDE,"Two Year",49
13,8050-DVOJX,"Two Year",49
14,6322-PJJDJ,"Two Year",49
15,6386-SZZKH,"Two Year",49
16,5278-PNYOX,"Two Year",49
1,9174-IHETN,"Two Year",50
2,4717-GHADL,"Two Year",50
3,7516-GMHUV,"Two Year",50
4,5013-SBUIH,"Two Year",50
5,7138-GIRSH,"Two Year",50
6,6340-DACFT,"Two Year",50
7,8957-THMOA,"Two Year",50
8,6292-TOSSS,"Two Year",50
9,5549-ZGHFB,"Two Year",50
10,3933-DQPWX,"Two Year",50
11,4304-XUMGI,"Two Year",50
12,4366-CTOUZ,"Two Year",50
13,0608-JDVEC,"Two Year",50
14,1215-EXRMO,"Two Year",50
15,4137-JOPHL,"Two Year",50
16,2817-LVCPP,"Two Year",50
17,3170-NMYVV,"Two Year",50
18,0263-FJTQO,"Two Year",50
1,3399-BMLVW,"Two Year",51
2,2263-SFSQZ,"Two Year",51
3,1084-MNSMJ,"Two Year",51
4,1574-DYCWE,"Two Year",51
5,3720-DBRWL,"Two Year",51
6,6407-GSJNL,"Two Year",51
7,4698-KVLLG,"Two Year",51
8,6418-HNFED,"Two Year",51
9,7340-KEFQE,"Two Year",51
10,5044-XDPYX,"Two Year",51
11,4807-IZYOZ,"Two Year",51
12,6582-PLFUU,"Two Year",51
13,8630-QSGXK,"Two Year",51
14,6080-LNESI,"Two Year",51
15,8701-DGLVH,"Two Year",51
1,9257-AZMTZ,"Two Year",52
2,9278-VZKCD,"Two Year",52
3,7109-CQYUZ,"Two Year",52
4,7639-LIAYI,"Two Year",52
5,7693-QPEFS,"Two Year",52
6,6900-RBKER,"Two Year",52
7,5762-TJXGK,"Two Year",52
8,7963-SHNDT,"Two Year",52
9,6203-HBZPA,"Two Year",52
10,5792-JALQC,"Two Year",52
11,8532-UEFWH,"Two Year",52
12,1960-UOTYM,"Two Year",52
13,1455-HFBXA,"Two Year",52
14,0222-CNVPT,"Two Year",52
15,3374-TTZTK,"Two Year",52
16,2252-NKNSI,"Two Year",52
17,1241-FPMOF,"Two Year",52
18,4254-QPEDE,"Two Year",52
19,1527-SXDPN,"Two Year",52
20,1320-REHCS,"Two Year",52
21,4568-KNYWR,"Two Year",52
22,1207-BLKSA,"Two Year",52
23,0298-XACET,"Two Year",52
24,2207-RYYRL,"Two Year",52
25,0463-TXOAK,"Two Year",52
26,1428-IEDPR,"Two Year",52
27,3212-KXOCR,"Two Year",52
28,0523-VNGTF,"Two Year",52
29,1248-DYXUB,"Two Year",52
30,3620-EHIMZ,"Two Year",52
31,0732-OCQOC,"Two Year",52
32,3657-COGMW,"Two Year",52
33,9541-PWTWO,"Two Year",52
34,9565-AXSMR,"Two Year",52
35,9371-BITHB,"Two Year",52
1,9504-YAZWB,"Two Year",53
2,9814-AOUDH,"Two Year",53
3,6518-PPLMZ,"Two Year",53
4,9173-IVZVP,"Two Year",53
5,6925-BAYGL,"Two Year",53
6,6349-JDHQP,"Two Year",53
7,5707-ZMDJP,"Two Year",53
8,2675-IJRGJ,"Two Year",53
9,0621-CXBKL,"Two Year",53
10,0320-DWVTU,"Two Year",53
11,3785-KTYSH,"Two Year",53
12,4648-YPBTM,"Two Year",53
13,1657-DYMBM,"Two Year",53
14,3088-FVYWK,"Two Year",53
15,1172-VIYBP,"Two Year",53
16,0607-DAAHE,"Two Year",53
17,2927-CVULT,"Two Year",53
18,0678-RLHVP,"Two Year",53
1,0040-HALCW,"Two Year",54
2,2651-ZCBXV,"Two Year",54
3,1409-PHXTF,"Two Year",54
4,4194-FJARJ,"Two Year",54
5,2228-BZDEE,"Two Year",54
6,2160-GPFXD,"Two Year",54
7,0536-ESJEP,"Two Year",54
8,0757-WCUUZ,"Two Year",54
9,3120-FAZKD,"Two Year",54
10,1725-IQNIY,"Two Year",54
11,3719-TDVQB,"Two Year",54
12,0017-DINOC,"Two Year",54
13,3662-FXJFO,"Two Year",54
14,9507-HSMMZ,"Two Year",54
15,8144-DGHXP,"Two Year",54
16,5126-RCXYW,"Two Year",54
17,6035-RIIOM,"Two Year",54
18,7609-YBPXG,"Two Year",54
19,8058-DMYRU,"Two Year",54
20,7401-JIXNM,"Two Year",54
21,6838-YAUVY,"Two Year",54
22,6288-CHQJB,"Two Year",54
23,6950-TWMYB,"Two Year",54
24,7647-GYYKX,"Two Year",54
25,7054-DMVAS,"Two Year",54
26,8510-TMWYB,"Two Year",54
27,7427-AUFPY,"Two Year",54
28,4676-WLUHT,"Two Year",54
29,8540-ZQGEA,"Two Year",54
1,9018-PCIOK,"Two Year",55
2,5793-YOLJN,"Two Year",55
3,8807-OPMBM,"Two Year",55
4,7740-BTPUX,"Two Year",55
5,4918-FYJNT,"Two Year",55
6,8380-MQINP,"Two Year",55
7,6504-VBLFL,"Two Year",55
8,9220-ZNKJI,"Two Year",55
9,5095-ETBRJ,"Two Year",55
10,1335-MXCSE,"Two Year",55
11,3400-ESFUW,"Two Year",55
12,2075-PUEPR,"Two Year",55
13,2404-JIBFC,"Two Year",55
14,0813-TAXXS,"Two Year",55
15,1098-KFQEC,"Two Year",55
16,1303-SRDOK,"Two Year",55
17,2400-FEQME,"Two Year",55
18,1073-XXCZD,"Two Year",55
19,0531-ZZJWQ,"Two Year",55
20,0412-UCCNP,"Two Year",55
1,4521-WFJAI,"Two Year",56
2,0019-GFNTW,"Two Year",56
3,0356-OBMAC,"Two Year",56
4,3050-RLLXC,"Two Year",56
5,4007-NHVHI,"Two Year",56
6,4295-YURET,"Two Year",56
7,2418-TPEUN,"Two Year",56
8,1043-YCUTE,"Two Year",56
9,1741-WTPON,"Two Year",56
10,4299-OPXEJ,"Two Year",56
11,3646-ITDGM,"Two Year",56
12,2908-WGAXL,"Two Year",56
13,1206-EHBDD,"Two Year",56
14,1088-AUUZZ,"Two Year",56
15,2530-FMFXO,"Two Year",56
16,4840-ORQXB,"Two Year",56
17,4979-HPRFL,"Two Year",56
18,7901-TBKJX,"Two Year",56
19,8626-XHBIE,"Two Year",56
20,4849-PYRLQ,"Two Year",56
21,6681-ZSEXG,"Two Year",56
22,8129-GMVGI,"Two Year",56
23,5893-PYOLZ,"Two Year",56
24,7018-FPXHH,"Two Year",56
25,7622-FWGEW,"Two Year",56
26,6766-HFKLA,"Two Year",56
27,5181-OABFK,"Two Year",56
28,9593-CVZKR,"Two Year",56
1,9297-FVVDH,"Two Year",57
2,1447-PJGGA,"Two Year",57
3,1023-BQXZE,"Two Year",57
4,4188-PCPIG,"Two Year",57
5,0602-DDUML,"Two Year",57
6,3259-KNMRR,"Two Year",57
7,0780-XNZFN,"Two Year",57
8,2883-ILGWO,"Two Year",57
9,1139-WUOAH,"Two Year",57
10,0716-BQNDX,"Two Year",57
11,1399-OUPJN,"Two Year",57
12,1400-WIVLL,"Two Year",57
13,0508-SQWPL,"Two Year",57
14,3474-BAFSJ,"Two Year",57
15,7416-CKTEP,"Two Year",57
16,7633-MVPUY,"Two Year",57
17,5414-OFQCB,"Two Year",57
18,5236-PERKL,"Two Year",57
19,6463-MVYRY,"Two Year",57
20,5821-MMEIL,"Two Year",57
21,6169-PGNCD,"Two Year",57
22,7164-BPTUT,"Two Year",57
23,7733-UDMTP,"Two Year",57
24,8464-EETCQ,"Two Year",57
25,7493-GVFIO,"Two Year",57
26,8727-JQFHV,"Two Year",57
27,8755-OGKNA,"Two Year",57
28,4990-ALDGW,"Two Year",57
29,4884-TVUQF,"Two Year",57
30,6217-KDYWC,"Two Year",57
1,5614-DNZCE,"Two Year",58
2,5320-BRKGK,"Two Year",58
3,7162-WPHPM,"Two Year",58
4,5641-DMBFJ,"Two Year",58
5,9084-OAYKL,"Two Year",58
6,5356-KZCKT,"Two Year",58
7,6625-FLENO,"Two Year",58
8,8361-LBRDI,"Two Year",58
9,5995-LFTLE,"Two Year",58
10,5089-IFSDP,"Two Year",58
11,8819-ZBYNA,"Two Year",58
12,5887-IKKYO,"Two Year",58
13,6762-QVYJO,"Two Year",58
14,5567-GZKQY,"Two Year",58
15,4859-ZSRDZ,"Two Year",58
16,9661-JALZV,"Two Year",58
17,3259-QMXUN,"Two Year",58
18,3359-DSRKA,"Two Year",58
19,3777-XROBG,"Two Year",58
20,4057-FKCZK,"Two Year",58
21,2675-DHUTR,"Two Year",58
22,2346-LOCWC,"Two Year",58
23,0556-FJEGU,"Two Year",58
24,3457-PQBYH,"Two Year",58
25,3638-WEABW,"Two Year",58
26,1231-YNDEK,"Two Year",58
27,4534-WGCIR,"Two Year",58
1,0603-TPMIB,"Two Year",59
2,1498-NHTLT,"Two Year",59
3,4458-KVRBJ,"Two Year",59
4,2146-EGVDT,"Two Year",59
5,3308-JSGML,"Two Year",59
6,0604-THJFP,"Two Year",59
7,1955-IBMMB,"Two Year",59
8,2123-VSCOT,"Two Year",59
9,8591-TKMZH,"Two Year",59
10,6103-LIANB,"Two Year",59
11,9102-OXKFY,"Two Year",59
12,8164-OCKUJ,"Two Year",59
13,6917-YACBP,"Two Year",59
14,7663-CUXZB,"Two Year",59
15,9128-CPXKI,"Two Year",59
16,7328-ZJAJO,"Two Year",59
17,6323-AYBRX,"Two Year",59
18,5090-EMGTC,"Two Year",59
19,5075-JSDKI,"Two Year",59
20,8514-VZHEB,"Two Year",59
21,8295-KMENE,"Two Year",59
22,8711-LOBKY,"Two Year",59
23,9845-PEEKO,"Two Year",59
24,9348-ROUAI,"Two Year",59
25,9764-REAFF,"Two Year",59
1,9330-VOFSZ,"Two Year",60
2,9933-QRGTX,"Two Year",60
3,9372-TXXPS,"Two Year",60
4,3882-IYOIJ,"Two Year",60
5,2661-GKBTK,"Two Year",60
6,4012-YCFAI,"Two Year",60
7,1699-UOTXU,"Two Year",60
8,1460-UZPRJ,"Two Year",60
9,3154-HMWUU,"Two Year",60
10,0343-QLUZP,"Two Year",60
11,0924-BJCRC,"Two Year",60
12,3428-MMGUB,"Two Year",60
13,2277-DJJDL,"Two Year",60
14,3716-LRGXK,"Two Year",60
15,2525-GVKQU,"Two Year",60
16,2001-EWBQU,"Two Year",60
17,3070-BDOQC,"Two Year",60
18,3507-GASNP,"Two Year",60
19,6685-XSHHU,"Two Year",60
20,7717-BICXI,"Two Year",60
21,7114-AEOZE,"Two Year",60
22,7868-TMWMZ,"Two Year",60
23,7131-ZQZNK,"Two Year",60
24,6993-YCOBK,"Two Year",60
25,7139-JZFVG,"Two Year",60
26,9000-PLFUZ,"Two Year",60
27,7293-LSCDV,"Two Year",60
28,4940-KHCWD,"Two Year",60
29,5110-CHOPY,"Two Year",60
30,5394-MEITZ,"Two Year",60
31,6901-GOGZG,"Two Year",60
32,8261-GWDBQ,"Two Year",60
33,8917-SZTTJ,"Two Year",60
34,6549-BTYPG,"Two Year",60
35,9087-EYCPR,"Two Year",60
36,7426-WEIJX,"Two Year",60
1,6013-BHCAW,"Two Year",61
2,6701-DHKWQ,"Two Year",61
3,9068-VPWQQ,"Two Year",61
4,6370-ZVHDV,"Two Year",61
5,7157-SMCFK,"Two Year",61
6,8434-VGEQQ,"Two Year",61
7,4891-NLUBA,"Two Year",61
8,6614-YWYSC,"Two Year",61
9,5998-DZLYR,"Two Year",61
10,4785-FCIFB,"Two Year",61
11,6804-GDMOI,"Two Year",61
12,6897-RWMUB,"Two Year",61
13,7501-IWUNG,"Two Year",61
14,7017-VFHAY,"Two Year",61
15,6754-LZUKA,"Two Year",61
16,9548-LIGTA,"Two Year",61
17,3166-PNEOF,"Two Year",61
18,0916-KNFAJ,"Two Year",61
19,3090-HAWSU,"Two Year",61
20,0123-CRBRT,"Two Year",61
21,2863-IMQDR,"Two Year",61
22,3580-GICBM,"Two Year",61
23,1194-BHJYC,"Two Year",61
24,1830-IPXVJ,"Two Year",61
25,2533-QVMSK,"Two Year",61
